,acousticness,album_id,analysis_url,artists_id,available_markets,country,danceability,disc_number,duration_ms,energy,href,id,instrumentalness,key,liveness,loudness,lyrics,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_href,track_name_prev,track_number,uri,valence,type,genre
34148,0.016,3ylgoCnypYHWeT0ADvlf5z,https://api.spotify.com/v1/audio-analysis/6hVmci2ABCIKIHg9rTlhSY,['0zkoIIaqJT7WP0rly4rOMk'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",AR,0.772,1.0,180692.0,0.8370000000000001,https://api.spotify.com/v1/tracks/6hVmci2ABCIKIHg9rTlhSY,6hVmci2ABCIKIHg9rTlhSY,0.565,7.0,0.174,-6.872000000000001,"
          
            Lyrics for this song have yet to be released. Please check back once the song has been released.
          
        ",1.0,Come On,Suomi-EDM,18.0,https://p.scdn.co/mp3-preview/7c0eec63ec05245c4fac65b7cd8ddc750b2f125d?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.35700000000000004,124.948,4.0,https://api.spotify.com/v1/tracks/6hVmci2ABCIKIHg9rTlhSY,track_42,1.0,spotify:track:6hVmci2ABCIKIHg9rTlhSY,0.491,track,edm
34152,0.0469,0AKY1C6w8wzsIVSdSO2Kvv,https://api.spotify.com/v1/audio-analysis/0757375sae3S6EnPNJNKsp,['1OpHMC7Qo3lY1sVYaTUQrG'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",AR,0.591,1.0,350000.0,0.715,https://api.spotify.com/v1/tracks/0757375sae3S6EnPNJNKsp,0757375sae3S6EnPNJNKsp,0.0283,4.0,0.0794,-7.26,"
          
            Lyrics for this song have yet to be released. Please check back once the song has been released.
          
        ",0.0,Your Voice,Suomi-EDM,27.0,https://p.scdn.co/mp3-preview/fe7e5ea8f9b1bf5f1734df1c95640ba25a9310ee?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.127,99.995,4.0,https://api.spotify.com/v1/tracks/0757375sae3S6EnPNJNKsp,track_46,1.0,spotify:track:0757375sae3S6EnPNJNKsp,0.168,track,edm
34157,0.036000000000000004,2uY5ZVp2vL8LeVokhfgFzN,https://api.spotify.com/v1/audio-analysis/6Enht9vAdGOcUllfNCbWuA,"['2O8vLNXeIM7NGGUAb5LxX8', '6gytYTwmYaKBAQCq5jasX9']","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",AR,0.579,1.0,187399.0,0.884,https://api.spotify.com/v1/tracks/6Enht9vAdGOcUllfNCbWuA,6Enht9vAdGOcUllfNCbWuA,0.0016699999999999998,8.0,0.11,-3.4410000000000003,"
          
            Lyrics for this song have yet to be released. Please check back once the song has been released.
          
        ",1.0,Let Me Know,Suomi-EDM,21.0,https://p.scdn.co/mp3-preview/be9e273b061c33f53de559edd9f66abc5e002f12?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0377,127.985,4.0,https://api.spotify.com/v1/tracks/6Enht9vAdGOcUllfNCbWuA,track_48,1.0,spotify:track:6Enht9vAdGOcUllfNCbWuA,0.555,track,edm
34160,0.107,1LlCWlOTDvlXj7iPbO1UWi,https://api.spotify.com/v1/audio-analysis/5ij7XAW5BACHRFpI1BQdqX,['2gy6mlx7uNGaZSsohHQhKX'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",AR,0.72,1.0,241200.0,0.672,https://api.spotify.com/v1/tracks/5ij7XAW5BACHRFpI1BQdqX,5ij7XAW5BACHRFpI1BQdqX,0.0,5.0,0.309,-4.399,"
          
            Lyrics for this song have yet to be released. Please check back once the song has been released.
          
        ",1.0,Sin City,Suomi-EDM,18.0,https://p.scdn.co/mp3-preview/3c7f2ccec5eae9cdfa221d0c5c5ecfb594afd0d2?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.038,100.008,4.0,https://api.spotify.com/v1/tracks/5ij7XAW5BACHRFpI1BQdqX,track_60,1.0,spotify:track:5ij7XAW5BACHRFpI1BQdqX,0.693,track,edm
34163,0.00114,61mB6wGCXqythXV5V18bnJ,https://api.spotify.com/v1/audio-analysis/5rQ10WWxjLzuZjraoqYcGk,['07B1Drx1y9MW12JVDeDgXU'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",AR,0.5479999999999999,1.0,219167.0,0.88,https://api.spotify.com/v1/tracks/5rQ10WWxjLzuZjraoqYcGk,5rQ10WWxjLzuZjraoqYcGk,0.9640000000000001,1.0,0.131,-6.739,-99,0.0,Colder,Suomi-EDM,13.0,https://p.scdn.co/mp3-preview/4714430c1fc69ded09584ee1cb456d47fa685936?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0348,127.993,4.0,https://api.spotify.com/v1/tracks/5rQ10WWxjLzuZjraoqYcGk,track_61,1.0,spotify:track:5rQ10WWxjLzuZjraoqYcGk,0.0693,track,edm
34168,3.53e-05,67RgE7WuLR4Cy6oaZBFtYW,https://api.spotify.com/v1/audio-analysis/02RDuI6zo3Y0dFhxA0iKIx,['0aXrPFaq0OZY0Iv87lEWR7'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",AR,0.6579999999999999,1.0,454804.0,0.7070000000000001,https://api.spotify.com/v1/tracks/02RDuI6zo3Y0dFhxA0iKIx,02RDuI6zo3Y0dFhxA0iKIx,0.855,11.0,0.0701,-6.894,-99,0.0,Finnish Kiss,Suomi-EDM,24.0,https://p.scdn.co/mp3-preview/6877ad929930e606b7304e515bee952c154e0e78?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0514,127.95299999999999,4.0,https://api.spotify.com/v1/tracks/02RDuI6zo3Y0dFhxA0iKIx,track_64,1.0,spotify:track:02RDuI6zo3Y0dFhxA0iKIx,0.0397,track,edm
34173,0.0088,4SVE9dXCgRAAFNENBAGxDv,https://api.spotify.com/v1/audio-analysis/0uvR6TuFqMqNgUZoD0AXJ1,"['2jHoDu0v2vBvOhDJ9aag5J', '64fYkZzrmxrmGxiPKADpAn']","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",AR,0.6,1.0,236912.0,0.95,https://api.spotify.com/v1/tracks/0uvR6TuFqMqNgUZoD0AXJ1,0uvR6TuFqMqNgUZoD0AXJ1,0.878,7.0,0.377,-13.317,-99,1.0,Flying High (Dcx Presents Bass Boosted Version),Suomi-EDM,20.0,https://p.scdn.co/mp3-preview/ad5e1e76fd47ac08f20c64d47be984fceb3eca4d?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.048,136.001,4.0,https://api.spotify.com/v1/tracks/0uvR6TuFqMqNgUZoD0AXJ1,track_66,2.0,spotify:track:0uvR6TuFqMqNgUZoD0AXJ1,0.391,track,edm
34178,0.0322,2BzByyu4VcnNyx2DOKCaz2,https://api.spotify.com/v1/audio-analysis/6jjo5soOHWKK0zSRkJJRUz,"['0LhHRmSd1EYM5QdNeNnCoQ', '3KF7anPKoBvMZSJEFvZDN9', '5Nqs1Ap8F1oxX1hBm9a3gm']","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",AR,0.604,1.0,317538.0,0.997,https://api.spotify.com/v1/tracks/6jjo5soOHWKK0zSRkJJRUz,6jjo5soOHWKK0zSRkJJRUz,0.0138,4.0,0.322,-4.553,"
          
            Lyrics for this song have yet to be released. Please check back once the song has been released.
          
        ",0.0,Singularity (feat. Enya Angel),Suomi-EDM,29.0,https://p.scdn.co/mp3-preview/45db024d9429d71759163b8defccb4f0b9e782eb?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.344,129.98,4.0,https://api.spotify.com/v1/tracks/6jjo5soOHWKK0zSRkJJRUz,track_67,1.0,spotify:track:6jjo5soOHWKK0zSRkJJRUz,0.0387,track,edm
34183,0.00023500000000000002,1f6Pq2glGWKKEeiQ6U5TQI,https://api.spotify.com/v1/audio-analysis/5aMSmHWMKLDD9pNwckVVxI,"['4f4jYlEGVjsVY4kdOBILla', '1PfZZ0T77xIrd0cIgP3QWl', '6fB7nnQb7EpnIKmv44MtoF']","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",AR,0.516,1.0,214640.0,0.9279999999999999,https://api.spotify.com/v1/tracks/5aMSmHWMKLDD9pNwckVVxI,5aMSmHWMKLDD9pNwckVVxI,0.579,7.0,0.355,-5.956,"

Don't take me
For I am the one
Don't touch me
Or I will come down

I've given you my faith
Only to die from one in exile
I've given you my land
Only to find that it was not mine

You put me in your coat of arms
I am your saint, I'm your saviour
You put me in your coat of arms
My reign is short from misbehaviour
I am your saint, I'm your saint

Don't make me wait
For I am the one
Don't push me down
Or we will both drown
Both drown

I've given you my faith
Only to die from one in exile
I've given you my land
Only to find that it was not mine

You put me in your coat of arms
I am your saint, I'm your saviour
You put me in your coat of arms
My reign is short from misbehaviour
I am your saint, I'm your saint
",1.0,Orange Theme,Suomi-EDM,27.0,https://p.scdn.co/mp3-preview/c5f53a4cad421a78d95ea8f55b63adb933105d4c?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0371,125.999,4.0,https://api.spotify.com/v1/tracks/5aMSmHWMKLDD9pNwckVVxI,track_78,1.0,spotify:track:5aMSmHWMKLDD9pNwckVVxI,0.106,track,edm
36158,0.0030600000000000002,2xxtl2aRIfjb92kWFPMQbv,https://api.spotify.com/v1/audio-analysis/26xuLnUsXOK2iVKdE2wn7E,['2O8vLNXeIM7NGGUAb5LxX8'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",AR,0.64,1.0,195325.0,0.885,https://api.spotify.com/v1/tracks/26xuLnUsXOK2iVKdE2wn7E,26xuLnUsXOK2iVKdE2wn7E,0.10099999999999999,0.0,0.115,-3.427,"

There is something you should know
I can't sing a love song anymore
There's something going on
And I can't turn my back on it anymore

How can we go to sleep at night
And lay there in our beds?
When we know what's going on
With the world today

Is it in my head?
Am I the only one?
Is it in my head?
When the war has just began
We look away, look away, look away, look away
Look away, look away, look away, look away
Is it in my head?
Is it in my head?
Look away, look away, no

There's something in the air at night
That feels so different
And I don't understand
I didn't see this one coming

How can we go to sleep at night
And lay there in our beds?
When we know what's going on
With the world today

Is it in my head?
Am I the only one?
Is it in my head?
When the war has just began
We look away, look away, look away, look away
Look away, look away, look away, look away
Is it in my head?
Am I the only the one?
Is it in my head?
When the war has just began
We look away, look away, look away, look away
Look away, look away, look away, look away, no
",0.0,In My Mind,Suomi-EDM,22.0,https://p.scdn.co/mp3-preview/24487b99513024a55fa686eb97a59a06540e8579?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0417,125.93799999999999,4.0,https://api.spotify.com/v1/tracks/26xuLnUsXOK2iVKdE2wn7E,track_15,1.0,spotify:track:26xuLnUsXOK2iVKdE2wn7E,0.124,track,edm
36163,0.0050799999999999994,6yWOagf0Vrro758L2e8AjU,https://api.spotify.com/v1/audio-analysis/2XLoOcshFjxLVeVezM9DJD,['34Cp6oWLqs0uhIjygwRSsg'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",AR,0.6459999999999999,1.0,192381.0,0.992,https://api.spotify.com/v1/tracks/2XLoOcshFjxLVeVezM9DJD,2XLoOcshFjxLVeVezM9DJD,0.38299999999999995,1.0,0.298,-4.0760000000000005,"

There is something you should know
I can't sing a love song anymore
There's something going on
And I can't turn my back on it anymore

How can we go to sleep at night
And lay there in our beds?
When we know what's going on
With the world today

Is it in my head?
Am I the only one?
Is it in my head?
When the war has just began
We look away, look away, look away, look away
Look away, look away, look away, look away
Is it in my head?
Is it in my head?
Look away, look away, no

There's something in the air at night
That feels so different
And I don't understand
I didn't see this one coming

How can we go to sleep at night
And lay there in our beds?
When we know what's going on
With the world today

Is it in my head?
Am I the only one?
Is it in my head?
When the war has just began
We look away, look away, look away, look away
Look away, look away, look away, look away
Is it in my head?
Am I the only the one?
Is it in my head?
When the war has just began
We look away, look away, look away, look away
Look away, look away, look away, look away, no
",1.0,Gateway 1999 - Radio Edit,Suomi-EDM,20.0,https://p.scdn.co/mp3-preview/1005fa31baeffb92c19ca874b7a5efe08a9c5f04?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0809,125.994,4.0,https://api.spotify.com/v1/tracks/2XLoOcshFjxLVeVezM9DJD,track_18,1.0,spotify:track:2XLoOcshFjxLVeVezM9DJD,0.456,track,edm
36167,0.0106,5dUF500OMbZCpXXfK4jfS9,https://api.spotify.com/v1/audio-analysis/5vh3yr344idNA3OKNb6OW1,['4f4jYlEGVjsVY4kdOBILla'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",AR,0.5329999999999999,1.0,232381.0,0.972,https://api.spotify.com/v1/tracks/5vh3yr344idNA3OKNb6OW1,5vh3yr344idNA3OKNb6OW1,0.8909999999999999,2.0,0.235,-5.64,-99,0.0,Onawo,Suomi-EDM,29.0,https://p.scdn.co/mp3-preview/3ab92ca5297d16f2a5c0a2ad91708ae6f83695f0?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0625,125.98299999999999,4.0,https://api.spotify.com/v1/tracks/5vh3yr344idNA3OKNb6OW1,track_28,1.0,spotify:track:5vh3yr344idNA3OKNb6OW1,0.0468,track,edm
36172,0.033,29zFca5VZ8CMSSCXK5P8WB,https://api.spotify.com/v1/audio-analysis/64nOb9h1RaTwJneHr1Bug4,"['5cg3ZUjocqUhSCNjvBNrUF', '4XiR4gGGKW86YoAFArkKtZ']","['AD', 'AE', 'AR', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",AR,0.746,1.0,179077.0,0.983,https://api.spotify.com/v1/tracks/64nOb9h1RaTwJneHr1Bug4,64nOb9h1RaTwJneHr1Bug4,4.39e-05,0.0,0.141,-3.1010000000000004,"
          
            Lyrics for this song have yet to be released. Please check back once the song has been released.
          
        ",1.0,Go Hard - Radio Edit,Suomi-EDM,16.0,https://p.scdn.co/mp3-preview/703178bbf43d2bbcf95345a7ebb3805e56abf8a5?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.177,125.992,4.0,https://api.spotify.com/v1/tracks/64nOb9h1RaTwJneHr1Bug4,track_41,1.0,spotify:track:64nOb9h1RaTwJneHr1Bug4,0.628,track,edm
36177,0.0689,6Rn2e0EB6rWvY9TZ2Eay9E,https://api.spotify.com/v1/audio-analysis/0QV3lPQolQaT0vEI4pO63Y,"['1PfZZ0T77xIrd0cIgP3QWl', '6fB7nnQb7EpnIKmv44MtoF']","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",AR,0.527,1.0,211429.0,0.966,https://api.spotify.com/v1/tracks/0QV3lPQolQaT0vEI4pO63Y,0QV3lPQolQaT0vEI4pO63Y,0.978,1.0,0.354,-3.9130000000000003,-99,0.0,Mañana,Suomi-EDM,19.0,https://p.scdn.co/mp3-preview/7c6ccdadd044b8b021fa427c2a6e0c5165c3ee2c?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0465,125.988,4.0,https://api.spotify.com/v1/tracks/0QV3lPQolQaT0vEI4pO63Y,track_44,1.0,spotify:track:0QV3lPQolQaT0vEI4pO63Y,0.0955,track,edm
36181,0.0018399999999999998,2anKXTdBrxu7U7xTeWcVWy,https://api.spotify.com/v1/audio-analysis/26lcQimE4rvatwqDtrzO3H,['6WP0h3qR0awvIWPMvE72F8'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",AR,0.537,1.0,212093.0,0.87,https://api.spotify.com/v1/tracks/26lcQimE4rvatwqDtrzO3H,26lcQimE4rvatwqDtrzO3H,0.845,11.0,0.11699999999999999,-2.082,-99,1.0,Under Control,Suomi-EDM,18.0,https://p.scdn.co/mp3-preview/9000480151d070f78def492a2315f74ca83a1674?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0437,171.959,4.0,https://api.spotify.com/v1/tracks/26lcQimE4rvatwqDtrzO3H,track_51,1.0,spotify:track:26lcQimE4rvatwqDtrzO3H,0.0783,track,edm
